rank tag source dest timestamp
6 1354 6 0 1292881.704
6 1355 6 0 1292881.705
6 1356 6 0 1292881.706
6 1357 6 0 1292881.729
6 1365 6 0 1292882.567
6 1369 6 0 1292882.571
6 1373 6 0 1292882.575
6 1374 6 0 1292882.576
6 1375 6 0 1292882.577
6 1376 6 0 1292882.579
6 1377 6 0 1292882.581
6 1378 6 0 1292882.589
6 1379 6 0 1292882.603
6 1381 6 0 1292882.605
6 1382 6 0 1292882.606
6 1383 6 0 1292882.606
6 1384 6 0 1292882.606
6 1385 6 0 1292882.607
6 1386 6 0 1292882.624
6 1387 6 0 1292882.889
6 1388 6 0 1292882.894
6 1389 6 0 1292882.902
6 1391 6 0 1292883.486
6 1396 6 0 1292883.522
6 1398 6 0 1292883.524
6 1399 6 0 1292883.524
6 1400 6 0 1292883.525
6 1401 6 0 1292883.525
6 1402 6 0 1292883.525
6 1403 6 0 1292883.543
6 1405 6 0 1292883.687
6 1413 6 0 1292883.695
6 1417 6 0 1292883.7
6 1421 6 0 1292883.703
6 1422 6 0 1292883.706
6 1423 6 0 1292883.706
6 1424 6 0 1292883.707
6 1429 6 0 1292883.784
6 1433 6 0 1292883.789
6 1437 6 0 1292883.793
6 1438 6 0 1292883.796
6 1439 6 0 1292883.797
6 1440 6 0 1292883.797
6 1441 6 0 1292883.799
6 1442 6 0 1292883.806
6 1443 6 0 1292883.818
6 1445 6 0 1292883.821
6 1446 6 0 1292883.822
6 1447 6 0 1292883.822
6 1448 6 0 1292883.823
6 1449 6 0 1292883.823
6 1450 6 0 1292883.842
6 1451 6 0 1292884.129
6 1452 6 0 1292884.135
6 1453 6 0 1292884.142
6 1454 6 0 1292884.724
6 1456 6 0 1292884.725
6 1457 6 0 1292884.726
6 1458 6 0 1292884.726
6 1459 6 0 1292884.727
6 1460 6 0 1292884.727
6 1461 6 0 1292884.745
6 1465 6 0 1292884.895
6 1469 6 0 1292884.899
6 1473 6 0 1292884.904
6 1474 6 0 1292884.906
6 1475 6 0 1292884.907
6 1476 6 0 1292884.907
6 1481 6 0 1292884.989
6 1485 6 0 1292884.993
6 1489 6 0 1292884.997
6 1490 6 0 1292885
6 1491 6 0 1292885
6 1492 6 0 1292885.001
6 1493 6 0 1292885.002
6 1494 6 0 1292885.01
6 1495 6 0 1292885.022
6 1497 6 0 1292885.027
6 1498 6 0 1292885.028
6 1499 6 0 1292885.028
6 1500 6 0 1292885.028
6 1501 6 0 1292885.029
6 1502 6 0 1292885.047
6 1503 6 0 1292885.332
6 1504 6 0 1292885.338
6 1505 6 0 1292885.346
6 1506 6 0 1292885.927
6 1508 6 0 1292885.928
6 1509 6 0 1292885.928
6 1510 6 0 1292885.929
6 1511 6 0 1292885.929
6 1512 6 0 1292885.93
6 1513 6 0 1292885.947
6 1517 6 0 1292886.094
6 1521 6 0 1292886.098
6 1525 6 0 1292886.103
6 1526 6 0 1292886.104
6 1527 6 0 1292886.104
6 1528 6 0 1292886.105
6 1536 6 0 1292886.223
6 1544 6 0 1292886.432
6 1548 6 0 1292886.436
6 1552 6 0 1292886.44
6 1553 6 0 1292886.441
6 1554 6 0 1292886.442
6 1555 6 0 1292886.442
6 1560 6 0 1292886.463
6 1564 6 0 1292886.467
6 1568 6 0 1292886.47
6 1569 6 0 1292886.471
6 1570 6 0 1292886.472
6 1571 6 0 1292886.472
6 1583 6 0 1292886.576
6 1592 6 0 1292887.017
6 1593 6 0 1292887.018
6 1594 6 0 1292887.02
6 1599 6 0 1292887.042
6 1603 6 0 1292887.048
6 1607 6 0 1292887.051
6 1608 6 0 1292887.053
6 1609 6 0 1292887.054
6 1610 6 0 1292887.054
6 1615 6 0 1292887.075
6 1619 6 0 1292887.079
6 1623 6 0 1292887.082
6 1624 6 0 1292887.084
6 1625 6 0 1292887.084
6 1626 6 0 1292887.085
7 1000 7 0 1292874.486
7 1001 7 0 1292874.49
7 1002 7 0 1292874.537
7 1003 7 0 1292874.539
7 1004 7 0 1292874.542
7 1005 7 0 1292874.544
7 1006 7 0 1292874.546
7 1007 7 0 1292874.548
7 1008 7 0 1292874.601
7 1009 7 0 1292874.606
7 1010 7 0 1292874.657
7 1011 7 0 1292874.66
7 1012 7 0 1292874.663
7 1013 7 0 1292874.666
7 1014 7 0 1292874.669
7 1015 7 0 1292874.671
7 1016 7 0 1292874.721
7 1017 7 0 1292874.726
7 1018 7 0 1292874.774
7 1019 7 0 1292874.778
7 1020 7 0 1292874.781
7 1021 7 0 1292874.783
7 1022 7 0 1292874.786
7 1023 7 0 1292874.788
7 1024 7 0 1292874.792
7 1025 7 0 1292874.795
7 1026 7 0 1292874.832
7 1027 7 0 1292874.836
7 1028 7 0 1292874.838
7 1029 7 0 1292874.84
7 1030 7 0 1292874.842
7 1031 7 0 1292874.844
7 1032 7 0 1292874.932
7 1034 7 0 1292874.945
7 1036 7 0 1292874.948
7 1038 7 0 1292874.952
7 1040 7 0 1292875.125
7 1049 7 0 1292876.281
7 1050 7 0 1292876.283
7 1051 7 0 1292876.285
7 1056 7 0 1292876.295
7 1060 7 0 1292876.301
7 1064 7 0 1292876.305
7 1065 7 0 1292876.308
7 1066 7 0 1292876.309
7 1067 7 0 1292876.309
7 1072 7 0 1292876.319
7 1076 7 0 1292876.323
7 1080 7 0 1292876.326
7 1081 7 0 1292876.329
7 1082 7 0 1292876.33
7 1083 7 0 1292876.331
7 1100 7 0 1292876.401
7 1101 7 0 1292876.403
7 1102 7 0 1292876.404
7 1103 7 0 1292876.406
7 1104 7 0 1292876.414
7 1105 7 0 1292876.45
7 1106 7 0 1292876.716
7 1107 7 0 1292876.726
7 1108 7 0 1292876.732
7 1109 7 0 1292877.32
7 1110 7 0 1292877.322
7 1111 7 0 1292877.33
7 1112 7 0 1292877.331
7 1113 7 0 1292877.337
7 1114 7 0 1292877.348
7 1115 7 0 1292877.382
7 1116 7 0 1292877.526
7 1117 7 0 1292877.527
7 1118 7 0 1292877.528
7 1119 7 0 1292877.53
7 1120 7 0 1292877.53
7 1121 7 0 1292877.531
7 1122 7 0 1292877.531
7 1123 7 0 1292877.532
7 1124 7 0 1292877.533
7 1129 7 0 1292877.612
7 1133 7 0 1292877.62
7 1137 7 0 1292877.624
7 1138 7 0 1292877.628
7 1139 7 0 1292877.628
7 1140 7 0 1292877.629
7 1141 7 0 1292877.631
7 1142 7 0 1292877.638
7 1143 7 0 1292877.651
7 1144 7 0 1292877.653
7 1145 7 0 1292877.654
7 1146 7 0 1292877.655
7 1147 7 0 1292877.655
7 1148 7 0 1292877.655
7 1149 7 0 1292877.656
7 1150 7 0 1292877.674
7 1151 7 0 1292877.944
7 1152 7 0 1292877.952
7 1153 7 0 1292877.959
7 1154 7 0 1292878.555
7 1155 7 0 1292878.563
7 1156 7 0 1292878.572
7 1157 7 0 1292878.572
7 1158 7 0 1292878.581
7 1159 7 0 1292878.583
7 1160 7 0 1292878.594
7 1161 7 0 1292878.595
7 1162 7 0 1292878.595
7 1163 7 0 1292878.596
7 1164 7 0 1292878.596
7 1165 7 0 1292878.596
7 1166 7 0 1292878.597
7 1167 7 0 1292878.614
7 1168 7 0 1292878.763
7 1169 7 0 1292878.763
7 1170 7 0 1292878.764
7 1171 7 0 1292878.765
7 1172 7 0 1292878.766
7 1173 7 0 1292878.766
7 1177 7 0 1292878.771
7 1181 7 0 1292878.778
7 1185 7 0 1292878.781
7 1186 7 0 1292878.784
7 1187 7 0 1292878.784
7 1188 7 0 1292878.785
7 1193 7 0 1292878.86
7 1197 7 0 1292878.866
7 1201 7 0 1292878.87
7 1202 7 0 1292878.874
7 1203 7 0 1292878.875
7 1204 7 0 1292878.875
7 1205 7 0 1292878.877
7 1206 7 0 1292878.884
7 1207 7 0 1292878.896
7 1208 7 0 1292878.899
7 1209 7 0 1292878.9
7 1210 7 0 1292878.901
7 1211 7 0 1292878.902
7 1212 7 0 1292878.902
7 1213 7 0 1292878.903
7 1214 7 0 1292878.921
7 1215 7 0 1292879.208
7 1216 7 0 1292879.215
7 1217 7 0 1292879.22
7 1218 7 0 1292879.811
7 1219 7 0 1292879.812
7 1220 7 0 1292879.814
7 1221 7 0 1292879.814
7 1222 7 0 1292879.815
7 1223 7 0 1292879.815
7 1224 7 0 1292879.816
7 1225 7 0 1292879.833
7 1229 7 0 1292879.979
7 1233 7 0 1292879.985
7 1237 7 0 1292879.989
7 1238 7 0 1292879.991
7 1239 7 0 1292879.992
7 1240 7 0 1292879.993
7 1245 7 0 1292880.076
7 1249 7 0 1292880.08
7 1253 7 0 1292880.084
7 1254 7 0 1292880.086
7 1255 7 0 1292880.087
7 1256 7 0 1292880.088
7 1257 7 0 1292880.089
7 1258 7 0 1292880.095
7 1259 7 0 1292880.107
7 1260 7 0 1292880.11
7 1261 7 0 1292880.111
7 1262 7 0 1292880.112
7 1263 7 0 1292880.112
7 1264 7 0 1292880.112
7 1265 7 0 1292880.113
7 1266 7 0 1292880.131
7 1267 7 0 1292880.417
7 1268 7 0 1292880.425
7 1269 7 0 1292880.43
7 1270 7 0 1292881.019
7 1271 7 0 1292881.02
7 1272 7 0 1292881.021
7 1273 7 0 1292881.022
7 1274 7 0 1292881.022
7 1275 7 0 1292881.022
7 1276 7 0 1292881.023
7 1277 7 0 1292881.04
7 1281 7 0 1292881.189
7 1285 7 0 1292881.193
7 1289 7 0 1292881.197
7 1290 7 0 1292881.201
7 1291 7 0 1292881.201
7 1292 7 0 1292881.202
7 1295 7 0 1292881.273
7 1297 7 0 1292881.283
7 1300 7 0 1292881.325
7 1308 7 0 1292881.531
7 1312 7 0 1292881.536
7 1316 7 0 1292881.541
7 1317 7 0 1292881.544
7 1318 7 0 1292881.544
7 1319 7 0 1292881.545
7 1324 7 0 1292881.565
7 1328 7 0 1292881.573
7 1332 7 0 1292881.577
7 1333 7 0 1292881.58
7 1334 7 0 1292881.58
7 1335 7 0 1292881.581
7 1337 7 0 1292881.595
7 1339 7 0 1292881.601
7 1341 7 0 1292881.621
7 1342 7 0 1292881.624
7 1343 7 0 1292881.658
7 1344 7 0 1292881.662
7 1345 7 0 1292881.665
7 1346 7 0 1292881.668
7 1347 7 0 1292881.671
7 1348 7 0 1292881.674
7 1350 7 0 1292881.702
7 1351 7 0 1292881.703
7 1352 7 0 1292881.703
7 1353 7 0 1292881.704
7 1354 7 0 1292881.705
7 1355 7 0 1292881.705
7 1356 7 0 1292881.706
7 1357 7 0 1292881.729
7 1365 7 0 1292882.565
7 1369 7 0 1292882.57
7 1373 7 0 1292882.574
7 1374 7 0 1292882.576
7 1375 7 0 1292882.577
7 1376 7 0 1292882.579
7 1377 7 0 1292882.581
7 1378 7 0 1292882.589
7 1379 7 0 1292882.603
7 1380 7 0 1292882.605
7 1381 7 0 1292882.605
7 1382 7 0 1292882.606
7 1383 7 0 1292882.606
7 1384 7 0 1292882.606
7 1385 7 0 1292882.607
7 1386 7 0 1292882.624
7 1387 7 0 1292882.889
7 1388 7 0 1292882.896
7 1389 7 0 1292882.903
7 1390 7 0 1292883.466
7 1391 7 0 1292883.487
7 1392 7 0 1292883.495
7 1393 7 0 1292883.495
7 1394 7 0 1292883.502
7 1395 7 0 1292883.511
7 1396 7 0 1292883.522
7 1397 7 0 1292883.523
7 1398 7 0 1292883.524
7 1399 7 0 1292883.524
7 1400 7 0 1292883.525
7 1401 7 0 1292883.525
7 1402 7 0 1292883.526
7 1403 7 0 1292883.543
7 1404 7 0 1292883.686
7 1405 7 0 1292883.687
7 1406 7 0 1292883.687
7 1407 7 0 1292883.688
7 1408 7 0 1292883.689
7 1409 7 0 1292883.689
7 1413 7 0 1292883.694
7 1417 7 0 1292883.699
7 1421 7 0 1292883.702
7 1422 7 0 1292883.706
7 1423 7 0 1292883.706
7 1424 7 0 1292883.707
7 1429 7 0 1292883.783
7 1433 7 0 1292883.787
7 1437 7 0 1292883.792
7 1438 7 0 1292883.796
7 1439 7 0 1292883.797
7 1440 7 0 1292883.798
7 1441 7 0 1292883.8
7 1442 7 0 1292883.806
7 1443 7 0 1292883.818
7 1444 7 0 1292883.82
7 1445 7 0 1292883.822
7 1446 7 0 1292883.822
7 1447 7 0 1292883.823
7 1448 7 0 1292883.823
7 1449 7 0 1292883.823
7 1450 7 0 1292883.841
7 1451 7 0 1292884.129
7 1452 7 0 1292884.135
7 1453 7 0 1292884.142
7 1454 7 0 1292884.724
7 1455 7 0 1292884.724
7 1456 7 0 1292884.725
7 1457 7 0 1292884.726
7 1458 7 0 1292884.726
7 1459 7 0 1292884.727
7 1460 7 0 1292884.727
7 1461 7 0 1292884.745
7 1465 7 0 1292884.892
7 1469 7 0 1292884.898
7 1473 7 0 1292884.902
7 1474 7 0 1292884.906
7 1475 7 0 1292884.907
7 1476 7 0 1292884.908
7 1481 7 0 1292884.987
7 1485 7 0 1292884.992
7 1489 7 0 1292884.996
7 1490 7 0 1292885
7 1491 7 0 1292885.001
7 1492 7 0 1292885.001
7 1493 7 0 1292885.003
7 1494 7 0 1292885.01
7 1495 7 0 1292885.022
7 1496 7 0 1292885.025
7 1497 7 0 1292885.027
7 1498 7 0 1292885.028
7 1499 7 0 1292885.028
7 1500 7 0 1292885.028
7 1501 7 0 1292885.029
7 1502 7 0 1292885.047
7 1503 7 0 1292885.332
7 1504 7 0 1292885.339
7 1505 7 0 1292885.345
7 1506 7 0 1292885.927
7 1507 7 0 1292885.927
7 1508 7 0 1292885.928
7 1509 7 0 1292885.928
7 1510 7 0 1292885.929
7 1511 7 0 1292885.929
7 1512 7 0 1292885.93
7 1513 7 0 1292885.947
7 1517 7 0 1292886.093
7 1521 7 0 1292886.097
7 1525 7 0 1292886.102
7 1526 7 0 1292886.104
7 1527 7 0 1292886.105
7 1528 7 0 1292886.105
7 1531 7 0 1292886.175
7 1533 7 0 1292886.183
7 1536 7 0 1292886.219
7 1544 7 0 1292886.429
7 1548 7 0 1292886.435
7 1552 7 0 1292886.439
7 1553 7 0 1292886.441
7 1554 7 0 1292886.442
7 1555 7 0 1292886.442
7 1560 7 0 1292886.462
7 1564 7 0 1292886.466
7 1568 7 0 1292886.469
7 1569 7 0 1292886.471
7 1570 7 0 1292886.472
7 1571 7 0 1292886.472
7 1573 7 0 1292886.486
7 1575 7 0 1292886.494
7 1578 7 0 1292886.517
7 1580 7 0 1292886.523
7 1583 7 0 1292886.572
7 1592 7 0 1292887.017
7 1593 7 0 1292887.019
7 1594 7 0 1292887.02
7 1599 7 0 1292887.04
7 1603 7 0 1292887.047
7 1607 7 0 1292887.05
7 1608 7 0 1292887.053
7 1609 7 0 1292887.054
7 1610 7 0 1292887.054
7 1615 7 0 1292887.074
7 1619 7 0 1292887.078
7 1623 7 0 1292887.081
7 1624 7 0 1292887.084
7 1625 7 0 1292887.084
7 1626 7 0 1292887.085
7 1628 7 0 1292887.097
7 1630 7 0 1292887.106
8 1053 8 0 1292876.294
8 1069 8 0 1292876.318
8 1126 8 0 1292877.611
8 1174 8 0 1292878.77
8 1190 8 0 1292878.859
8 1226 8 0 1292879.978
8 1242 8 0 1292880.075
8 1278 8 0 1292881.188
8 1305 8 0 1292881.53
8 1321 8 0 1292881.564
8 1362 8 0 1292882.564
8 1410 8 0 1292883.693
8 1426 8 0 1292883.782
8 1462 8 0 1292884.891
8 1478 8 0 1292884.986
8 1514 8 0 1292886.092
8 1541 8 0 1292886.428
8 1557 8 0 1292886.461
8 1596 8 0 1292887.039
8 1612 8 0 1292887.073
9 1053 9 0 1292876.294
9 1054 9 0 1292876.294
9 1057 9 0 1292876.3
9 1061 9 0 1292876.304
9 1069 9 0 1292876.318
9 1070 9 0 1292876.318
9 1073 9 0 1292876.322
9 1077 9 0 1292876.326
9 1126 9 0 1292877.611
9 1127 9 0 1292877.611
9 1130 9 0 1292877.619
9 1134 9 0 1292877.623
9 1174 9 0 1292878.77
9 1175 9 0 1292878.77
9 1178 9 0 1292878.777
9 1182 9 0 1292878.78
9 1190 9 0 1292878.859
9 1191 9 0 1292878.859
9 1194 9 0 1292878.865
9 1198 9 0 1292878.869
9 1226 9 0 1292879.978
9 1227 9 0 1292879.978
9 1230 9 0 1292879.984
9 1234 9 0 1292879.988
9 1242 9 0 1292880.075
9 1243 9 0 1292880.075
9 1246 9 0 1292880.079
9 1250 9 0 1292880.083
9 1278 9 0 1292881.188
9 1279 9 0 1292881.189
9 1282 9 0 1292881.193
9 1286 9 0 1292881.196
9 1305 9 0 1292881.53
9 1306 9 0 1292881.53
9 1309 9 0 1292881.535
9 1313 9 0 1292881.54
9 1321 9 0 1292881.564
9 1322 9 0 1292881.564
9 1325 9 0 1292881.573
9 1329 9 0 1292881.576
9 1362 9 0 1292882.564
9 1363 9 0 1292882.564
9 1366 9 0 1292882.569
9 1370 9 0 1292882.573
9 1410 9 0 1292883.693
9 1411 9 0 1292883.693
9 1414 9 0 1292883.698
9 1418 9 0 1292883.702
9 1426 9 0 1292883.782
9 1427 9 0 1292883.782
9 1430 9 0 1292883.787
9 1434 9 0 1292883.791
9 1462 9 0 1292884.891
9 1463 9 0 1292884.891
9 1466 9 0 1292884.897
9 1470 9 0 1292884.902
9 1478 9 0 1292884.986
9 1479 9 0 1292884.986
9 1482 9 0 1292884.991
9 1486 9 0 1292884.995
9 1514 9 0 1292886.092
9 1515 9 0 1292886.092
9 1518 9 0 1292886.096
9 1522 9 0 1292886.101
9 1541 9 0 1292886.428
9 1542 9 0 1292886.428
9 1545 9 0 1292886.434
9 1549 9 0 1292886.438
9 1557 9 0 1292886.461
9 1558 9 0 1292886.461
9 1561 9 0 1292886.465
9 1565 9 0 1292886.468
9 1596 9 0 1292887.039
9 1597 9 0 1292887.039
9 1600 9 0 1292887.046
9 1604 9 0 1292887.049
9 1612 9 0 1292887.073
9 1613 9 0 1292887.073
9 1616 9 0 1292887.077
9 1620 9 0 1292887.081
10 1053 10 0 1292876.294
10 1069 10 0 1292876.318
10 1126 10 0 1292877.611
10 1174 10 0 1292878.77
10 1190 10 0 1292878.859
10 1226 10 0 1292879.978
10 1242 10 0 1292880.075
10 1278 10 0 1292881.188
10 1305 10 0 1292881.53
10 1321 10 0 1292881.564
10 1362 10 0 1292882.564
10 1410 10 0 1292883.693
10 1426 10 0 1292883.782
10 1462 10 0 1292884.891
10 1478 10 0 1292884.986
10 1514 10 0 1292886.092
10 1541 10 0 1292886.428
10 1557 10 0 1292886.461
10 1596 10 0 1292887.039
10 1612 10 0 1292887.073
11 1053 11 0 1292876.294
11 1054 11 0 1292876.294
11 1057 11 0 1292876.3
11 1061 11 0 1292876.304
11 1069 11 0 1292876.318
11 1070 11 0 1292876.318
11 1073 11 0 1292876.322
11 1077 11 0 1292876.326
11 1126 11 0 1292877.611
11 1127 11 0 1292877.611
11 1130 11 0 1292877.619
11 1134 11 0 1292877.623
11 1174 11 0 1292878.77
11 1175 11 0 1292878.77
11 1178 11 0 1292878.777
11 1182 11 0 1292878.78
11 1190 11 0 1292878.859
11 1191 11 0 1292878.859
11 1194 11 0 1292878.865
11 1198 11 0 1292878.869
11 1226 11 0 1292879.978
11 1227 11 0 1292879.978
11 1230 11 0 1292879.984
11 1234 11 0 1292879.988
11 1242 11 0 1292880.075
11 1243 11 0 1292880.075
11 1246 11 0 1292880.079
11 1250 11 0 1292880.083
11 1278 11 0 1292881.188
11 1279 11 0 1292881.189
11 1282 11 0 1292881.193
11 1286 11 0 1292881.196
11 1305 11 0 1292881.53
11 1306 11 0 1292881.53
11 1309 11 0 1292881.535
11 1313 11 0 1292881.54
11 1321 11 0 1292881.564
11 1322 11 0 1292881.564
11 1325 11 0 1292881.573
11 1329 11 0 1292881.576
11 1362 11 0 1292882.564
11 1363 11 0 1292882.564
11 1366 11 0 1292882.569
11 1370 11 0 1292882.573
11 1410 11 0 1292883.693
11 1411 11 0 1292883.693
11 1414 11 0 1292883.698
11 1418 11 0 1292883.702
11 1426 11 0 1292883.782
11 1427 11 0 1292883.782
11 1430 11 0 1292883.787
11 1434 11 0 1292883.791
11 1462 11 0 1292884.891
11 1463 11 0 1292884.891
11 1466 11 0 1292884.897
11 1470 11 0 1292884.902
11 1478 11 0 1292884.986
11 1479 11 0 1292884.986
11 1482 11 0 1292884.991
11 1486 11 0 1292884.995
11 1514 11 0 1292886.092
11 1515 11 0 1292886.092
11 1518 11 0 1292886.096
11 1522 11 0 1292886.101
11 1541 11 0 1292886.428
11 1542 11 0 1292886.428
11 1545 11 0 1292886.434
11 1549 11 0 1292886.438
11 1557 11 0 1292886.461
11 1558 11 0 1292886.461
11 1561 11 0 1292886.465
11 1565 11 0 1292886.468
11 1596 11 0 1292887.039
11 1597 11 0 1292887.039
11 1600 11 0 1292887.046
11 1604 11 0 1292887.049
11 1612 11 0 1292887.073
11 1613 11 0 1292887.073
11 1616 11 0 1292887.077
11 1620 11 0 1292887.081
12 1053 12 0 1292876.294
12 1069 12 0 1292876.318
12 1126 12 0 1292877.611
12 1174 12 0 1292878.77
12 1190 12 0 1292878.859
12 1226 12 0 1292879.978
12 1242 12 0 1292880.075
12 1278 12 0 1292881.188
12 1305 12 0 1292881.53
12 1321 12 0 1292881.564
12 1362 12 0 1292882.564
12 1410 12 0 1292883.693
12 1426 12 0 1292883.782
12 1462 12 0 1292884.891
12 1478 12 0 1292884.986
12 1514 12 0 1292886.092
12 1541 12 0 1292886.428
12 1557 12 0 1292886.461
12 1596 12 0 1292887.039
12 1612 12 0 1292887.073
13 1053 13 0 1292876.294
13 1054 13 0 1292876.294
13 1057 13 0 1292876.3
13 1061 13 0 1292876.304
13 1069 13 0 1292876.318
13 1070 13 0 1292876.318
13 1073 13 0 1292876.322
13 1077 13 0 1292876.326
13 1126 13 0 1292877.611
13 1127 13 0 1292877.611
13 1130 13 0 1292877.619
13 1134 13 0 1292877.623
13 1174 13 0 1292878.77
13 1175 13 0 1292878.77
13 1178 13 0 1292878.777
13 1182 13 0 1292878.78
13 1190 13 0 1292878.859
13 1191 13 0 1292878.859
13 1194 13 0 1292878.865
13 1198 13 0 1292878.869
13 1226 13 0 1292879.978
13 1227 13 0 1292879.978
13 1230 13 0 1292879.984
13 1234 13 0 1292879.988
13 1242 13 0 1292880.075
13 1243 13 0 1292880.075
13 1246 13 0 1292880.079
13 1250 13 0 1292880.083
13 1278 13 0 1292881.188
13 1279 13 0 1292881.189
13 1282 13 0 1292881.193
13 1286 13 0 1292881.196
13 1305 13 0 1292881.53
13 1306 13 0 1292881.53
13 1309 13 0 1292881.535
13 1313 13 0 1292881.54
13 1321 13 0 1292881.564
13 1322 13 0 1292881.564
13 1325 13 0 1292881.573
13 1329 13 0 1292881.576
13 1362 13 0 1292882.564
13 1363 13 0 1292882.564
13 1366 13 0 1292882.569
13 1370 13 0 1292882.573
13 1410 13 0 1292883.693
13 1411 13 0 1292883.693
13 1414 13 0 1292883.698
13 1418 13 0 1292883.702
13 1426 13 0 1292883.782
13 1427 13 0 1292883.782
13 1430 13 0 1292883.787
13 1434 13 0 1292883.791
13 1462 13 0 1292884.891
13 1463 13 0 1292884.891
13 1466 13 0 1292884.897
13 1470 13 0 1292884.902
13 1478 13 0 1292884.986
13 1479 13 0 1292884.986
13 1482 13 0 1292884.991
13 1486 13 0 1292884.995
13 1514 13 0 1292886.092
13 1515 13 0 1292886.092
13 1518 13 0 1292886.096
13 1522 13 0 1292886.101
13 1541 13 0 1292886.428
13 1542 13 0 1292886.428
13 1545 13 0 1292886.434
13 1549 13 0 1292886.438
13 1557 13 0 1292886.461
13 1558 13 0 1292886.461
13 1561 13 0 1292886.465
13 1565 13 0 1292886.468
13 1596 13 0 1292887.039
13 1597 13 0 1292887.039
13 1600 13 0 1292887.046
13 1604 13 0 1292887.049
13 1612 13 0 1292887.073
13 1613 13 0 1292887.073
13 1616 13 0 1292887.077
13 1620 13 0 1292887.081
14 1053 14 0 1292876.294
14 1069 14 0 1292876.318
14 1126 14 0 1292877.611
14 1174 14 0 1292878.77
14 1190 14 0 1292878.859
14 1226 14 0 1292879.978
14 1242 14 0 1292880.075
14 1278 14 0 1292881.188
14 1305 14 0 1292881.53
14 1321 14 0 1292881.564
14 1362 14 0 1292882.564
14 1410 14 0 1292883.693
14 1426 14 0 1292883.782
14 1462 14 0 1292884.891
14 1478 14 0 1292884.986
14 1514 14 0 1292886.092
14 1541 14 0 1292886.428
14 1557 14 0 1292886.461
14 1596 14 0 1292887.039
14 1612 14 0 1292887.073
15 1053 15 0 1292876.294
15 1054 15 0 1292876.294
15 1057 15 0 1292876.3
15 1061 15 0 1292876.304
15 1069 15 0 1292876.318
15 1070 15 0 1292876.319
15 1073 15 0 1292876.322
15 1077 15 0 1292876.326
15 1126 15 0 1292877.611
15 1127 15 0 1292877.611
15 1130 15 0 1292877.619
15 1134 15 0 1292877.623
15 1174 15 0 1292878.77
15 1175 15 0 1292878.771
15 1178 15 0 1292878.777
15 1182 15 0 1292878.78
15 1190 15 0 1292878.859
15 1191 15 0 1292878.86
15 1194 15 0 1292878.865
15 1198 15 0 1292878.869
15 1226 15 0 1292879.978
15 1227 15 0 1292879.979
15 1230 15 0 1292879.984
15 1234 15 0 1292879.988
15 1242 15 0 1292880.075
15 1243 15 0 1292880.075
15 1246 15 0 1292880.079
15 1250 15 0 1292880.083
15 1278 15 0 1292881.188
15 1279 15 0 1292881.189
15 1282 15 0 1292881.193
15 1286 15 0 1292881.196
15 1305 15 0 1292881.53
15 1306 15 0 1292881.531
15 1309 15 0 1292881.535
15 1313 15 0 1292881.54
15 1321 15 0 1292881.564
15 1322 15 0 1292881.565
15 1325 15 0 1292881.573
15 1329 15 0 1292881.576
15 1362 15 0 1292882.564
15 1363 15 0 1292882.565
15 1366 15 0 1292882.569
15 1370 15 0 1292882.573
15 1410 15 0 1292883.693
15 1411 15 0 1292883.694
15 1414 15 0 1292883.698
15 1418 15 0 1292883.702
15 1426 15 0 1292883.782
15 1427 15 0 1292883.783
15 1430 15 0 1292883.787
15 1434 15 0 1292883.791
15 1462 15 0 1292884.891
15 1463 15 0 1292884.892
15 1466 15 0 1292884.897
15 1470 15 0 1292884.902
15 1478 15 0 1292884.986
15 1479 15 0 1292884.986
15 1482 15 0 1292884.991
15 1486 15 0 1292884.995
15 1514 15 0 1292886.092
15 1515 15 0 1292886.092
15 1518 15 0 1292886.096
15 1522 15 0 1292886.101
15 1541 15 0 1292886.428
15 1542 15 0 1292886.429
15 1545 15 0 1292886.434
15 1549 15 0 1292886.438
15 1557 15 0 1292886.461
15 1558 15 0 1292886.462
15 1561 15 0 1292886.465
15 1565 15 0 1292886.468
15 1596 15 0 1292887.039
15 1597 15 0 1292887.039
15 1600 15 0 1292887.046
15 1604 15 0 1292887.049
15 1612 15 0 1292887.073
15 1613 15 0 1292887.074
15 1616 15 0 1292887.077
15 1620 15 0 1292887.081
24 1053 24 0 1292875.541
24 1069 24 0 1292875.565
24 1126 24 0 1292876.858
24 1174 24 0 1292878.017
24 1190 24 0 1292878.106
24 1226 24 0 1292879.225
24 1242 24 0 1292879.322
24 1278 24 0 1292880.435
24 1305 24 0 1292880.777
24 1321 24 0 1292880.811
24 1362 24 0 1292881.811
24 1410 24 0 1292882.94
24 1426 24 0 1292883.029
24 1462 24 0 1292884.138
24 1478 24 0 1292884.233
24 1514 24 0 1292885.339
24 1541 24 0 1292885.675
24 1557 24 0 1292885.708
24 1596 24 0 1292886.286
24 1612 24 0 1292886.32
25 1053 25 0 1292875.541
25 1054 25 0 1292875.543
25 1057 25 0 1292875.547
25 1061 25 0 1292875.551
25 1069 25 0 1292875.565
25 1070 25 0 1292875.565
25 1073 25 0 1292875.569
25 1077 25 0 1292875.573
25 1126 25 0 1292876.858
25 1127 25 0 1292876.858
25 1130 25 0 1292876.866
25 1134 25 0 1292876.87
25 1174 25 0 1292878.017
25 1175 25 0 1292878.017
25 1178 25 0 1292878.024
