rank tag source timestamp
0 1212 7 1292878.902
0 1213 1 1292878.902
0 1213 2 1292878.902
0 1213 3 1292878.902
0 1213 4 1292878.902
0 1213 5 1292878.902
0 1213 6 1292878.902
0 1213 7 1292878.902
0 1214 1 1292878.921
0 1214 2 1292878.921
0 1214 3 1292878.921
0 1214 4 1292878.921
0 1214 5 1292878.921
0 1214 6 1292878.921
0 1214 7 1292878.921
0 1215 1 1292879.208
0 1215 2 1292879.208
0 1215 3 1292879.208
0 1215 4 1292879.208
0 1215 5 1292879.208
0 1215 6 1292879.208
0 1215 7 1292879.208
0 1216 1 1292879.213
0 1216 2 1292879.213
0 1216 3 1292879.213
0 1216 4 1292879.213
0 1216 5 1292879.213
0 1216 6 1292879.213
0 1216 7 1292879.213
0 1217 1 1292879.219
0 1217 2 1292879.219
0 1217 3 1292879.219
0 1217 4 1292879.219
0 1217 5 1292879.219
0 1217 6 1292879.219
0 1217 7 1292879.219
0 1218 1 1292879.811
0 1218 2 1292879.811
0 1218 3 1292879.811
0 1218 4 1292879.811
0 1218 5 1292879.811
0 1218 6 1292879.811
0 1218 7 1292879.811
0 1219 1 1292879.812
0 1219 3 1292879.812
0 1219 5 1292879.812
0 1219 7 1292879.812
0 1220 2 1292879.813
0 1220 3 1292879.813
0 1220 6 1292879.813
0 1220 7 1292879.813
0 1221 4 1292879.814
0 1221 5 1292879.814
0 1221 6 1292879.814
0 1221 7 1292879.814
0 1222 1 1292879.814
0 1222 2 1292879.814
0 1222 3 1292879.814
0 1222 4 1292879.814
0 1222 5 1292879.814
0 1222 6 1292879.814
0 1222 7 1292879.814
0 1223 1 1292879.815
0 1223 2 1292879.815
0 1223 3 1292879.815
0 1223 4 1292879.815
0 1223 5 1292879.815
0 1223 6 1292879.815
0 1223 7 1292879.815
0 1224 1 1292879.815
0 1224 2 1292879.815
0 1224 3 1292879.815
0 1224 4 1292879.815
0 1224 5 1292879.815
0 1224 6 1292879.815
0 1224 7 1292879.815
0 1225 1 1292879.833
0 1225 2 1292879.833
0 1225 3 1292879.833
0 1225 4 1292879.833
0 1225 5 1292879.833
0 1225 6 1292879.833
0 1225 7 1292879.833
0 1226 8 1292879.979
0 1226 9 1292879.979
0 1226 10 1292879.979
0 1226 11 1292879.979
0 1226 12 1292879.979
0 1226 13 1292879.979
0 1226 14 1292879.979
0 1226 15 1292879.979
0 1226 24 1292879.979
0 1226 25 1292879.979
0 1226 26 1292879.979
0 1226 27 1292879.979
0 1226 28 1292879.979
0 1226 29 1292879.979
0 1226 30 1292879.979
0 1226 31 1292879.979
0 1226 40 1292879.979
0 1226 41 1292879.979
0 1226 42 1292879.979
0 1226 43 1292879.979
0 1226 44 1292879.979
0 1226 45 1292879.979
0 1226 46 1292879.979
0 1226 47 1292879.979
0 1226 56 1292879.979
0 1226 57 1292879.979
0 1226 58 1292879.979
0 1226 59 1292879.979
0 1226 60 1292879.979
0 1226 61 1292879.979
0 1226 62 1292879.979
0 1226 63 1292879.979
0 1227 9 1292879.98
0 1227 11 1292879.98
0 1227 13 1292879.98
0 1227 15 1292879.98
0 1227 25 1292879.98
0 1227 27 1292879.98
0 1227 29 1292879.98
0 1227 31 1292879.98
0 1227 41 1292879.98
0 1227 43 1292879.98
0 1227 45 1292879.98
0 1227 47 1292879.98
0 1227 57 1292879.98
0 1227 59 1292879.98
0 1227 61 1292879.98
0 1227 63 1292879.98
0 1228 2 1292879.981
0 1228 4 1292879.981
0 1228 5 1292879.981
0 1229 1 1292879.983
0 1229 2 1292879.983
0 1229 3 1292879.983
0 1229 4 1292879.983
0 1229 5 1292879.983
0 1229 6 1292879.983
0 1229 7 1292879.983
0 1230 9 1292879.984
0 1230 11 1292879.984
0 1230 13 1292879.984
0 1230 15 1292879.984
0 1230 25 1292879.984
0 1230 27 1292879.984
0 1230 29 1292879.984
0 1230 31 1292879.984
0 1230 41 1292879.984
0 1230 43 1292879.984
0 1230 45 1292879.984
0 1230 47 1292879.984
0 1230 57 1292879.984
0 1230 59 1292879.984
0 1230 61 1292879.984
0 1230 63 1292879.984
0 1232 2 1292879.985
0 1232 4 1292879.985
0 1232 5 1292879.985
0 1233 1 1292879.987
0 1233 2 1292879.987
0 1233 3 1292879.987
0 1233 4 1292879.987
0 1233 5 1292879.987
0 1233 6 1292879.987
0 1233 7 1292879.987
0 1234 9 1292879.988
0 1234 11 1292879.988
0 1234 13 1292879.988
0 1234 15 1292879.988
0 1234 25 1292879.988
0 1234 27 1292879.988
0 1234 29 1292879.988
0 1234 31 1292879.988
0 1234 41 1292879.988
0 1234 43 1292879.988
0 1234 45 1292879.988
0 1234 47 1292879.988
0 1234 57 1292879.988
0 1234 59 1292879.988
0 1234 61 1292879.988
0 1234 63 1292879.988
0 1236 2 1292879.989
0 1236 4 1292879.989
0 1236 5 1292879.989
0 1237 1 1292879.99
0 1237 2 1292879.99
0 1237 3 1292879.99
0 1237 4 1292879.99
0 1237 5 1292879.99
0 1237 6 1292879.99
0 1237 7 1292879.99
0 1238 1 1292879.991
0 1238 2 1292879.991
0 1238 3 1292879.991
0 1238 4 1292879.991
0 1238 5 1292879.991
0 1238 6 1292879.991
0 1238 7 1292879.991
0 1239 1 1292879.992
0 1239 2 1292879.992
0 1239 3 1292879.992
0 1239 4 1292879.992
0 1239 5 1292879.992
0 1239 6 1292879.992
0 1239 7 1292879.992
0 1240 1 1292879.992
0 1240 2 1292879.992
0 1240 3 1292879.992
0 1240 4 1292879.992
0 1240 5 1292879.992
0 1240 6 1292879.992
0 1240 7 1292879.992
0 1242 8 1292880.075
0 1242 9 1292880.075
0 1242 10 1292880.075
0 1242 11 1292880.075
0 1242 12 1292880.075
0 1242 13 1292880.075
0 1242 14 1292880.075
0 1242 15 1292880.075
0 1242 24 1292880.075
0 1242 25 1292880.075
0 1242 26 1292880.075
0 1242 27 1292880.075
0 1242 28 1292880.075
0 1242 29 1292880.075
0 1242 30 1292880.075
0 1242 31 1292880.075
0 1242 40 1292880.075
0 1242 41 1292880.075
0 1242 42 1292880.075
0 1242 43 1292880.075
0 1242 44 1292880.075
0 1242 45 1292880.075
0 1242 46 1292880.075
0 1242 47 1292880.075
0 1242 56 1292880.075
0 1242 57 1292880.075
0 1242 58 1292880.075
0 1242 59 1292880.075
0 1242 60 1292880.075
0 1242 61 1292880.075
0 1242 62 1292880.075
0 1242 63 1292880.075
0 1243 9 1292880.076
0 1243 11 1292880.076
0 1243 13 1292880.076
0 1243 15 1292880.076
0 1243 25 1292880.076
0 1243 27 1292880.076
0 1243 29 1292880.076
0 1243 31 1292880.076
0 1243 41 1292880.076
0 1243 43 1292880.076
0 1243 45 1292880.076
0 1243 47 1292880.076
0 1243 57 1292880.076
0 1243 59 1292880.076
0 1243 61 1292880.076
0 1243 63 1292880.076
0 1244 2 1292880.077
0 1244 4 1292880.077
0 1244 5 1292880.077
0 1245 1 1292880.078
0 1245 2 1292880.078
0 1245 3 1292880.078
0 1245 4 1292880.078
0 1245 5 1292880.078
0 1245 6 1292880.078
0 1245 7 1292880.078
0 1246 9 1292880.079
0 1246 11 1292880.079
0 1246 13 1292880.079
0 1246 15 1292880.079
0 1246 25 1292880.079
0 1246 27 1292880.079
0 1246 29 1292880.079
0 1246 31 1292880.079
0 1246 41 1292880.079
0 1246 43 1292880.079
0 1246 45 1292880.079
0 1246 47 1292880.079
0 1246 57 1292880.079
0 1246 59 1292880.079
0 1246 61 1292880.079
0 1246 63 1292880.079
0 1248 2 1292880.081
0 1248 4 1292880.081
0 1248 5 1292880.081
0 1249 1 1292880.082
0 1249 2 1292880.082
0 1249 3 1292880.082
0 1249 4 1292880.082
0 1249 5 1292880.082
0 1249 6 1292880.082
0 1249 7 1292880.082
0 1250 9 1292880.083
0 1250 11 1292880.083
0 1250 13 1292880.083
0 1250 15 1292880.083
0 1250 25 1292880.083
0 1250 27 1292880.083
0 1250 29 1292880.083
0 1250 31 1292880.083
0 1250 41 1292880.083
0 1250 43 1292880.083
0 1250 45 1292880.083
0 1250 47 1292880.083
0 1250 57 1292880.083
0 1250 59 1292880.083
0 1250 61 1292880.083
0 1250 63 1292880.083
0 1252 2 1292880.084
0 1252 4 1292880.084
0 1252 5 1292880.084
0 1253 1 1292880.085
0 1253 2 1292880.085
0 1253 3 1292880.085
0 1253 4 1292880.085
0 1253 5 1292880.085
0 1253 6 1292880.085
0 1253 7 1292880.085
0 1254 1 1292880.086
0 1254 2 1292880.086
0 1254 3 1292880.086
0 1254 4 1292880.086
0 1254 5 1292880.086
0 1254 6 1292880.086
0 1254 7 1292880.086
0 1255 1 1292880.086
0 1255 2 1292880.086
0 1255 3 1292880.086
0 1255 4 1292880.086
0 1255 5 1292880.086
0 1255 6 1292880.086
0 1255 7 1292880.086
0 1256 1 1292880.087
0 1256 2 1292880.087
0 1256 3 1292880.087
0 1256 4 1292880.087
0 1256 5 1292880.087
0 1256 6 1292880.087
0 1256 7 1292880.087
0 1257 1 1292880.089
0 1257 2 1292880.089
0 1257 3 1292880.089
0 1257 4 1292880.089
0 1257 5 1292880.089
0 1257 6 1292880.089
0 1257 7 1292880.089
0 1258 1 1292880.095
0 1258 2 1292880.095
0 1258 3 1292880.095
0 1258 4 1292880.095
0 1258 5 1292880.095
0 1258 6 1292880.095
0 1258 7 1292880.095
0 1259 1 1292880.108
0 1259 2 1292880.108
0 1259 3 1292880.108
0 1259 4 1292880.108
0 1259 5 1292880.108
0 1259 6 1292880.108
0 1259 7 1292880.108
0 1260 1 1292880.109
0 1260 3 1292880.109
0 1260 5 1292880.109
0 1260 7 1292880.109
0 1261 2 1292880.11
0 1261 3 1292880.11
0 1261 6 1292880.11
0 1261 7 1292880.11
0 1262 4 1292880.111
0 1262 5 1292880.111
0 1262 6 1292880.111
0 1262 7 1292880.111
0 1263 1 1292880.112
0 1263 2 1292880.112
0 1263 3 1292880.112
0 1263 4 1292880.112
0 1263 5 1292880.112
0 1263 6 1292880.112
0 1263 7 1292880.112
0 1264 1 1292880.112
0 1264 2 1292880.112
0 1264 3 1292880.112
0 1264 4 1292880.112
0 1264 5 1292880.112
0 1264 6 1292880.112
0 1264 7 1292880.112
0 1265 1 1292880.113
0 1265 2 1292880.113
0 1265 3 1292880.113
0 1265 4 1292880.113
0 1265 5 1292880.113
0 1265 6 1292880.113
0 1265 7 1292880.113
0 1266 1 1292880.131
0 1266 2 1292880.131
0 1266 3 1292880.131
0 1266 4 1292880.131
0 1266 5 1292880.131
0 1266 6 1292880.131
0 1266 7 1292880.131
0 1267 1 1292880.417
0 1267 2 1292880.417
0 1267 3 1292880.417
0 1267 4 1292880.417
0 1267 5 1292880.417
0 1267 6 1292880.417
0 1267 7 1292880.417
0 1268 1 1292880.422
0 1268 2 1292880.422
0 1268 3 1292880.422
0 1268 4 1292880.422
0 1268 5 1292880.422
0 1268 6 1292880.422
0 1268 7 1292880.422
0 1269 1 1292880.429
0 1269 2 1292880.429
0 1269 3 1292880.429
0 1269 4 1292880.429
0 1269 5 1292880.429
0 1269 6 1292880.429
0 1269 7 1292880.429
0 1270 1 1292881.019
0 1270 2 1292881.019
0 1270 3 1292881.019
0 1270 4 1292881.019
0 1270 5 1292881.019
0 1270 6 1292881.019
0 1270 7 1292881.019
0 1271 1 1292881.02
0 1271 3 1292881.02
0 1271 5 1292881.02
0 1271 7 1292881.02
0 1272 2 1292881.02
0 1272 3 1292881.02
0 1272 6 1292881.02
0 1272 7 1292881.02
0 1273 4 1292881.021
0 1273 5 1292881.021
0 1273 6 1292881.021
0 1273 7 1292881.021
0 1274 1 1292881.022
0 1274 2 1292881.022
0 1274 3 1292881.022
0 1274 4 1292881.022
0 1274 5 1292881.022
0 1274 6 1292881.022
0 1274 7 1292881.022
0 1275 1 1292881.022
0 1275 2 1292881.022
0 1275 3 1292881.022
0 1275 4 1292881.022
0 1275 5 1292881.022
0 1275 6 1292881.022
0 1275 7 1292881.022
0 1276 1 1292881.023
0 1276 2 1292881.023
0 1276 3 1292881.023
0 1276 4 1292881.023
0 1276 5 1292881.023
0 1276 6 1292881.023
0 1276 7 1292881.023
0 1277 1 1292881.04
0 1277 2 1292881.04
0 1277 3 1292881.04
0 1277 4 1292881.04
0 1277 5 1292881.04
0 1277 6 1292881.04
0 1277 7 1292881.04
0 1278 8 1292881.189
0 1278 9 1292881.189
0 1278 10 1292881.189
0 1278 11 1292881.189
0 1278 12 1292881.189
0 1278 13 1292881.189
0 1278 14 1292881.189
0 1278 15 1292881.189
0 1278 24 1292881.189
0 1278 25 1292881.189
0 1278 26 1292881.189
0 1278 27 1292881.189
0 1278 28 1292881.189
0 1278 29 1292881.189
0 1278 30 1292881.189
0 1278 31 1292881.189
0 1278 40 1292881.189
0 1278 41 1292881.189
0 1278 42 1292881.189
0 1278 43 1292881.189
0 1278 44 1292881.189
0 1278 45 1292881.189
0 1278 46 1292881.189
0 1278 47 1292881.189
0 1278 56 1292881.189
0 1278 57 1292881.189
0 1278 58 1292881.189
0 1278 59 1292881.189
0 1278 60 1292881.189
